mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,mpc_x_4,mpc_x_5,mpc_x_6,mpc_x_7,mpc_x_8,mpc_x_9,mpc_x_10,mpc_x_11,mpc_x_12,mpc_x_13,mpc_x_14,mpc_x_15,mpc_x_16,mpc_x_17,mpc_x_18,mpc_x_19,mpc_x_20,mpc_x_21,mpc_x_22,mpc_x_23,mpc_x_24,mpc_x_25,mpc_x_26,mpc_x_27,mpc_x_28,mpc_x_29,mpc_x_30,mpc_x_31,mpc_x_32,mpc_x_33,mpc_x_34,mpc_x_35,mpc_x_36,mpc_x_37,mpc_x_38,mpc_x_39,mpc_x_40,mpc_x_41,mpc_x_42,mpc_x_43,mpc_x_44,mpc_x_45,mpc_x_46,mpc_x_47,mpc_x_48,mpc_x_49,mpc_x_50,mpc_x_51,mpc_x_52,mpc_x_53,mpc_x_54,mpc_x_55,mpc_x_56,mpc_x_57,mpc_x_58,mpc_x_59,mpc_x_60,mpc_x_61,mpc_x_62,mpc_x_63,mpc_x_64,mpc_x_65,mpc_x_66,mpc_x_67,mpc_x_68,mpc_x_69,mpc_x_70,mpc_x_71,mpc_x_72,mpc_x_73,mpc_x_74,mpc_x_75,mpc_x_76,mpc_x_77,mpc_x_78,mpc_x_79,mpc_x_80,mpc_x_81,mpc_x_82,mpc_x_83,mpc_x_84,mpc_x_85,mpc_x_86,mpc_x_87,mpc_x_88,mpc_x_89,mpc_x_90,mpc_x_91,mpc_x_92,mpc_x_93,mpc_x_94,mpc_x_95,mpc_x_96,mpc_x_97,mpc_x_98,mpc_x_99,mpc_x_100,mpc_x_101,mpc_x_102,mpc_x_103,mpc_x_104,mpc_x_105,mpc_x_106,mpc_x_107,mpc_x_108,mpc_x_109,mpc_x_110,mpc_x_111,mpc_x_112,mpc_x_113,mpc_x_114,mpc_x_115,mpc_x_116,mpc_x_117,mpc_x_118,mpc_x_119,mpc_x_120,mpc_x_121,mpc_x_122,mpc_x_123,mpc_x_124,mpc_x_125,mpc_x_126,mpc_x_127,mpc_x_128,mpc_x_129,mpc_x_130,mpc_x_131,mpc_x_132,mpc_x_133,mpc_x_134,mpc_x_135,mpc_x_136,mpc_x_137,mpc_x_138,mpc_x_139,mpc_x_140,mpc_x_141,mpc_x_142,mpc_x_143,mpc_x_144,mpc_x_145,mpc_x_146,mpc_x_147,mpc_x_148,mpc_x_149,mpc_x_150,mpc_x_151,mpc_x_152,mpc_x_153,mpc_x_154,mpc_x_155,mpc_x_156,mpc_x_157,mpc_x_158,mpc_x_159,mpc_x_160,mpc_x_161,mpc_x_162,mpc_x_163,mpc_x_164,mpc_x_165,mpc_x_166,mpc_x_167,mpc_x_168,mpc_x_169,mpc_x_170,mpc_x_171,mpc_x_172,mpc_x_173,mpc_x_174,mpc_x_175,mpc_x_176,mpc_x_177,mpc_x_178,mpc_x_179,mpc_x_180,mpc_x_181,mpc_x_182,mpc_x_183,mpc_x_184,mpc_x_185,mpc_x_186,mpc_x_187,mpc_x_188,mpc_x_189,mpc_x_190,mpc_x_191,mpc_x_192,mpc_x_193,mpc_x_194,mpc_x_195,mpc_x_196,mpc_x_197,mpc_x_198,mpc_x_199
-11.8161527,-128.3295156,14.31594762,37.5517485,-129.2566504,62.36681372,-153.7361791,-103.901434,-63.59126893,-141.5134549,-47.15795061,-252.3838015,463.3692057,-290.3061646,-44.21533559,206.3149833,-14.97514773,109.7559124,-90.45617505,37.81426815,287.9986981,21.59247337,-144.5028394,310.1494747,-181.0315002,167.6475781,122.1898706,108.2813187,-153.2757389,29.96491357,-33.97248582,-241.7357511,433.2593618,67.39124936,221.8001652,92.57559916,366.341444,63.86897786,-170.3795038,-143.1324313,-106.3854429,32.70910072,140.8141416,66.35598798,183.0495589,319.735797,-87.07872347,-182.7209441,-653.3986015,317.1412656,98.61320442,43.29124774,262.7151209,-454.7349151,-140.1491031,-153.3302492,5.4034848,-12.92222679,-121.2114759,399.5213216,104.6576726,-41.47214436,45.82070942,-276.1485503,10.66323649,-40.96941622,215.2948453,-65.81347814,153.9239377,287.1710929,314.9907694,-38.21284516,589.6613099,375.75539,29.70896052,-56.76207929,296.9438805,-19.80397329,181.4931369,-61.53353868,-163.1233171,-149.179732,264.4819127,22.23627324,284.6492382,-118.2369463,281.8728982,18.4350056,5.735936744,162.2018294,-167.4039437,41.35276808,39.57051871,-80.06619847,-110.1644017,150.4640612,0.327060111,2.561671866,99.497481,85.70419279,27.51587602,-12.36352966,-162.7533469,-30.9278323,34.1246805,-28.01179779,42.76171471,-87.78421008,-150.5969566,63.9195626,-39.32610881,-4.84022409,-64.59435855,9.081656541,-9.432839348,-12.23320281,-1.706544485,45.24127159,108.4909878,139.7748324,148.8059449,-189.9172548,-207.7491842,63.17634947,195.0558161,-63.25315953,11.83523724,-185.2573231,-311.1023994,102.9088895,-1.64324437,144.1168511,-347.3789652,-24.82299375,-55.61479778,100.1464402,-166.5354385,-10.25331254,20.74701426,-84.85068307,-87.84900462,-174.5265909,-91.34667865,-36.3014976,7.591249216,-61.30940842,114.7279687,78.00828113,78.10679696,-156.5474855,48.99847863,367.660944,-170.7724102,-4.825137534,312.1643883,55.3189975,213.7823486,-94.29364854,136.922337,28.54144587,103.6672485,-333.7650891,-165.3148957,8.942302619,173.8981129,-188.9651303,18.18129748,136.5071466,124.2915312,197.4546016,-90.40924057,19.10794834,-5.153011415,172.5025912,-180.9647595,111.6342834,-86.15499234,-102.0506468,67.73372658,94.74479107,59.50383835,-129.8459959,23.71684685,59.33257432,-13.67630351,297.2987429,95.08596534,92.47674985,-137.089571,-126.9774738,148.9528419,225.1231542,62.30812427,-56.38141094,62.21747751,52.89611792,73.48268956,-202.2009121,76.93156816,129.9769931
-13.28109799,-144.2495847,16.0933191,42.21055789,-145.2938713,70.10596157,-172.8175066,-116.7952622,-71.48151573,-159.075455,-53.01124689,-283.6979797,520.8581139,-326.328386,-49.70192098,231.9123327,-16.83241066,123.3662004,-101.6809312,42.50618309,323.7304489,24.27408072,-162.4353231,348.6312794,-203.4935052,188.4484579,137.3483535,121.7190149,-172.2912785,33.685042,-38.18557422,-271.7284483,487.0224401,75.75119033,249.32022,104.0630503,411.7912948,71.79351929,-191.5214143,-160.8918984,-119.5852135,36.76797283,158.2841849,74.58723622,205.7662551,359.4018439,-97.88368251,-205.3853051,-734.4704263,356.4872492,110.8541606,48.66129318,295.3147781,-511.1447763,-157.535638,-172.3527126,6.075937624,-14.52879433,-136.2510853,449.0983284,117.6417154,-46.61762623,51.50411024,-310.4118555,11.98364161,-46.05095439,242.0062355,-73.98088841,173.0211245,322.8020503,354.0749965,-42.95220141,662.8301074,422.3742483,33.39439515,-63.80719674,333.7927035,-22.26447421,204.008798,-69.16947895,-183.3597546,-167.6921087,297.2965758,24.99570113,319.9700547,-132.9061468,316.8452597,20.72169612,6.448205488,182.3246652,-188.1773319,46.48084449,44.48023943,-90.00261703,-123.8322327,169.1371567,0.3692356,2.878409776,111.840373,96.33519973,30.92833947,-13.89623464,-182.9464053,-34.76436484,38.35703997,-31.48644993,48.07074853,-98.6751241,-169.2813074,71.85203397,-44.20504344,-5.437803401,-72.61025766,10.21038359,-10.60673459,-13.75558907,-1.91912686,50.85170833,121.9509497,157.1115462,167.2674531,-213.4791861,-233.524559,71.01171422,219.2542239,-71.09848795,13.3037073,-208.244027,-349.6949626,115.6761492,-1.847994598,161.9932562,-390.4740943,-27.90443144,-62.51484684,112.5727575,-187.1967223,-11.52640521,23.32006846,-95.38074876,-98.74957415,-196.1813729,-102.679048,-40.80470102,8.535843595,-68.91888751,128.9643297,87.69051584,87.7960776,-175.9707757,55.07918014,413.2755083,-191.9623707,-5.424066608,350.896813,62.18402302,240.3094939,-105.9872424,153.9105536,32.07996661,116.5279381,-375.179163,-185.8233848,10.05223596,195.4755735,-212.4093997,20.43712514,153.4405612,139.707157,221.9478202,-101.6179255,21.48080785,-5.796435186,193.9032135,-203.4187108,125.4852966,-96.84485757,-114.7126118,76.14324315,106.5013823,66.88409808,-145.9588149,26.65479669,66.6999241,-15.37406013,334.1822446,106.8884206,103.951375,-154.1008168,-142.7309036,167.431813,253.056558,70.04021335,-63.37339526,69.94109189,59.459906,82.5984189,-227.2839526,86.47169896,146.1025806
-14.83165629,-161.1006275,17.97470927,47.14182177,-162.2690421,78.29780601,-193.0152237,-130.4433429,-79.83324802,-177.6648203,-59.20701185,-316.8436072,581.7091576,-364.4575812,-55.50943308,259.0067225,-18.79825353,137.7720616,-113.5622711,47.47252004,361.5519402,27.11267485,-181.4168155,389.3637661,-227.269274,210.4659172,153.3932786,135.9427983,-192.4188522,37.62288008,-42.644953,-303.4752865,543.930331,84.5999829,278.4498494,116.2224334,459.8991341,80.18154251,-213.8999713,-179.6900801,-133.5569977,41.06426457,176.7759106,83.29979494,229.8118634,401.3875316,-109.3206292,-229.3748391,-820.2839729,398.1342629,123.8113763,54.34533879,329.8212805,-570.8532086,-175.9389129,-192.4876244,6.787838322,-16.22951519,-152.1703322,501.5753162,131.385075,-52.06404119,57.51980978,-346.6791255,13.38111854,-51.42959382,270.2798148,-82.62607923,193.2351923,360.5169641,395.4452415,-47.96863634,740.2787067,471.7195239,37.29533813,-71.26449988,372.7970232,-24.86907709,227.8411487,-77.25209014,-204.7795776,-187.2873872,332.0304124,27.91654651,357.3568502,-148.4332419,353.8629867,23.14209096,7.202166796,203.6242851,-210.1658523,51.90868387,49.67711498,-100.5203153,-138.2994049,188.9026341,0.413971399,3.213608079,124.9050301,107.5878206,34.54029538,-15.51850652,-204.3204602,-38.82523513,42.83683967,-35.16427024,53.69048921,-110.2029605,-189.0583913,80.24854789,-49.36930532,-6.070158996,-81.09506131,11.40523904,-11.84949353,-15.36728196,-2.14419194,56.79011355,136.1980812,175.4618878,186.8086246,-238.4190614,-260.8073908,79.30515515,244.8677373,-79.4025007,14.85806438,-232.5752048,-390.5442475,129.1900585,-2.064770754,180.9149099,-436.0893772,-31.16618229,-69.81843743,125.7258897,-209.0663268,-12.87401065,26.04354631,-106.5268154,-110.2877255,-219.1026993,-114.6741264,-45.57122979,9.53584334,-76.97356896,144.0334187,97.93923142,98.05194751,-196.5300541,61.51559435,461.5577533,-214.391747,-6.058039881,391.8946142,69.45064012,268.388253,-118.364413,171.8923337,35.82528264,130.1407027,-419.0155452,-207.5311786,11.22711036,218.3150946,-237.2247592,22.82488816,171.3641412,156.0240522,247.8732219,-113.4816532,23.99256827,-6.477729128,216.5553373,-227.1859681,140.1464121,-108.1599508,-128.1151378,85.04492621,118.9456466,74.69584921,-163.0141505,29.76430145,74.49849933,-17.17116426,373.2227229,119.3814386,116.0971489,-172.1071067,-159.4056265,186.991424,282.6237733,78.22459926,-70.7741115,78.11667007,66.40763088,92.24720305,-253.8337271,96.5695002,163.1712271
-16.46782195,-178.882583,19.96011135,52.34552224,-180.1821012,86.94231737,-214.3292574,-144.8456268,-88.64643552,-197.2814834,-65.7452231,-351.8205638,645.9221161,-404.6936122,-61.63785084,287.5980544,-20.87266917,152.9734436,-126.1001516,52.71326097,401.4630348,30.10824557,-201.4472479,432.3467872,-252.3587203,233.6998761,170.3245877,150.9526173,-213.658387,41.77841363,-47.3506059,-336.9761504,603.9828286,93.93759492,309.1889476,129.0537043,510.6647875,89.03301711,-237.5150938,-199.5269081,-148.3007447,45.59796036,196.2892516,92.49363245,255.1862967,445.6927079,-121.3895222,-254.6894588,-910.8389301,442.0821555,137.4848048,60.3433639,366.2345032,-633.8599949,-195.358861,-213.7349115,7.539184398,-18.02438332,-168.969159,556.9520948,145.8877015,-57.81136946,63.86778615,-384.9502289,14.8556621,-57.10531494,300.1154808,-91.74901932,214.5660678,400.3156974,439.1013545,-53.26213168,822.0068271,523.7910376,41.41177529,-79.13396177,413.9566985,-27.61777262,252.9901022,-85.78134298,-227.3827083,-207.9654964,368.6832966,30.9987988,396.8094892,-164.8181753,392.9259447,25.69618132,7.997817956,226.1006119,-233.369425,57.63626643,55.16112654,-111.6192553,-153.5658657,209.7604217,0.461267413,3.567265514,138.6914049,119.4620145,38.35173056,-17.23033937,-226.875434,-43.1104284,47.56406328,-39.04524537,59.62091651,-122.3676774,-209.9281366,89.109074,-54.8188757,-6.737288456,-90.04873879,12.66621863,-13.16111181,-17.06827583,-2.381738942,63.05646561,151.2323304,194.8257903,207.4293884,-264.7367903,-289.5975807,88.05664203,271.8962635,-88.16516756,16.49830285,-258.2507684,-433.6501056,143.450568,-2.293572087,200.8817434,-484.2246481,-34.60823455,-77.52554306,139.605789,-232.1441725,-14.296124,28.91743787,-118.2888428,-122.4634169,-243.2904869,-127.3318703,-50.6010666,10.59124494,-85.47342364,159.935181,108.7543908,108.8743694,-218.2252461,68.30769797,512.5075036,-238.0604577,-6.727055063,435.1576432,77.11882251,298.0185242,-131.425115,190.8676119,39.77738025,144.5054928,-465.2740767,-230.4381981,12.46692157,242.4165937,-263.4111187,25.3445779,190.2778214,173.2421573,275.2307121,-126.0003802,26.64322057,-7.196890938,240.4588804,-252.2664453,155.6175766,-120.1002309,-142.2581761,94.43874372,132.0775387,82.93906331,-181.0119409,33.04534965,82.72827197,-19.06760942,414.4200361,132.5649741,128.9140277,-191.1083753,-177.001582,207.6316037,313.824693,86.86125235,-78.58353267,86.74418254,73.7392674,102.429007,-281.850139,107.2249351,181.1828707
211,395,524,-747,752,-100,843,-673,225,359,-392,334,602,-675,495,259,-890,-527,-293,-691,88,-728,-772,-630,716,365,507,273,-53,388,-130,-94,-81,527,-426,426,138,-110,-257,464,744,382,529,280,501,-485,-238,-371,-953,-838,603,202,-362,-436,884,40,438,-773,-755,931,250,-5,745,989,225,-649,640,-962,820,914,-288,-156,354,286,-761,284,882,-842,308,471,-867,5,-152,14,857,-654,560,-120,-166,377,609,-352,990,-236,-878,-937,-821,931,638,-962,-201,951,639,-639,922,188,640,-383,274,368,777,729,896,-809,-904,-345,-163,-772,-531,128,638,-410,-409,486,135,283,381,465,-175,593,-875,-120,-443,185,-495,321,-342,-841,-500,-686,8,-304,-344,91,592,56,430,-512,105,474,425,-300,172,-727,575,-177,-505,-301,-966,-812,-458,-872,-788,-683,-109,-143,387,-31,838,-262,816,-723,-28,-144,217,365,-267,-605,157,464,-637,328,352,286,862,522,605,742,-970,-547,377,-22,-490,714,108,224,646,893,896,551
-0.163463194,0.274111173,0.134497123,-0.08041724,0.290953065,-0.241086706,0.274130594,0.289733711,0.378866933,0.316244814,-0.472726131,0.579850337,-0.454463377,0.458767714,0.197544707,-0.384042874,-0.04255829,-0.479022394,0.51480002,-0.349452224,-0.549459205,-0.161140217,0.247894977,-0.309816652,0.722659303,-0.467983474,-0.020326662,0.050915697,0.17257199,-0.428247265,-0.167122729,0.295408562,-0.508693254,0.137217757,-0.667906136,-0.042152327,-0.540713583,0.128931102,0.469165455,0.26826531,0.42590232,0.05912373,-0.060460739,-0.17940174,-0.140358657,-0.898486064,0.180007058,0.094831172,1.319800103,-0.817113718,-0.235164652,0.10243956,-0.428866938,0.567709973,0.414621913,0.136199554,-0.127050189,-0.062946264,-0.046687807,-0.827588474,0.095892427,0.110433276,0.379926259,0.174221892,-0.259933912,0.129656985,-0.142934422,-0.1326374,-0.358154806,-0.190287138,-0.564470897,0.087338827,-1.153732912,-0.727895073,-0.222605705,0.627846277,-0.16275606,-0.397863469,-0.372861681,0.34743244,0.06695139,-0.257495278,-0.290664721,0.609178983,-0.198441325,0.035311566,-0.597543912,-0.144562888,0.128321775,-0.242988549,0.515662998,-0.190964607,-0.042713897,-0.181860636,-0.356128907,-0.452133004,-0.010226533,-0.188166118,-0.410393992,-0.540881212,0.359617729,0.051862977,0.636393094,-0.109812352,0.207536192,0.035857543,0.268364982,-0.03835805,0.274798574,-0.372692282,0.290667074,0.214143247,0.67597344,-0.108632307,-0.458544548,0.264784711,-0.016511677,-0.427419117,-0.384555275,-0.583647601,-0.07083514,0.291512203,0.143377327,0.182771848,-0.447172145,0.47131562,0.206471571,0.591577999,0.451546494,-0.146040143,-0.411585649,-0.176039609,0.137199801,-0.088071623,-0.122572899,-0.347420216,0.494466471,-0.116841527,-0.062710985,0.201719698,0.086227179,0.126835593,-0.243848817,0.146495015,0.43371845,0.293078288,-0.269652127,0.442268801,-0.02990825,0.302119341,-0.144969621,-0.709656984,0.097055842,0.079169567,-0.592268906,-0.125123031,-0.850317909,0.574788202,-0.682440542,-0.731589076,-0.002348317,0.581109747,0.56278663,0.294707464,0.274105156,0.599716242,0.080375333,0.046245872,-0.098597742,-0.455122348,0.699489209,-0.048131261,-0.403884682,-0.290076562,0.009121412,-0.446326474,0.061966526,0.039455375,0.010431744,0.116599249,-0.153949551,0.393942887,0.455007145,-0.002818084,0.204898086,0.063004894,0.222657992,-0.854767557,0.482807153,0.087619289,-0.03213602,-0.494972861,-0.071065394,0.663978905,-0.18647616,-0.492988516,-0.356479904,0.672241512,-0.811963661,-0.0327966
-0.116389849,-1.247695463,0.137126053,0.364778159,-1.25349536,0.603140256,-1.480674168,-1.003733655,-0.616010346,-1.366253698,-0.454014344,-2.447195787,4.497284079,-2.810647848,-0.427675885,2.001784124,-0.146265744,1.075444332,-0.874579992,0.366300194,2.794583449,0.205361889,-1.395806702,3.006617073,-1.754211894,1.624902919,1.187986998,1.045745269,-1.489046675,0.286886634,-0.332601531,-2.344435099,4.19036327,0.655930168,2.149923,0.895609173,3.557298123,0.619124932,-1.648552149,-1.387025042,-1.031178913,0.316423063,1.36742612,0.645943199,1.76744708,3.107290337,-0.843056261,-1.78153449,-6.331772715,3.079433344,0.947589961,0.42161486,2.5417604,-4.425412188,-1.362364124,-1.489338446,0.049323926,-0.120153241,-1.174721164,3.863129505,1.016843547,-0.402338976,0.447265412,-2.677210782,0.107235983,-0.399595422,2.089171062,-0.635669312,1.493558566,2.783574706,3.051000971,-0.373218295,5.706113917,3.64703984,0.288880244,-0.546220488,2.870346479,-0.187374199,1.764137169,-0.594705288,-1.586079893,-1.44214356,2.565406527,0.215320889,2.755119917,-1.147740751,2.733991012,0.179709343,0.054776672,1.575865987,-1.618713373,0.404991781,0.383571386,-0.773183189,-1.069441348,1.452133607,0.000724908,0.02608111,0.967708319,0.834800023,0.269328273,-0.121935394,-1.578383996,-0.30105363,0.333325065,-0.273012614,0.40934774,-0.852400649,-1.461357445,0.616882755,-0.381848873,-0.05133542,-0.623823347,0.085114816,-0.086269842,-0.111560433,-0.015190855,0.442795221,1.053363562,1.363647323,1.445090533,-1.844188801,-2.015715355,0.617369873,1.895451724,-0.617218276,0.114905732,-1.794461613,-3.027337704,0.999273628,-0.014726106,1.404250979,-3.376689073,-0.2384599,-0.539870143,0.969766922,-1.616380802,-0.09811242,0.202714458,-0.819098885,-0.850628712,-1.691474174,-0.887888392,-0.353303665,0.069649365,-0.590556239,1.109777672,0.751502486,0.759921377,-1.518080158,0.473006826,3.568779219,-1.653503889,-0.046369134,3.025103018,0.534412881,2.069040654,-0.92263875,1.327741928,0.280420961,1.007438759,-3.232316801,-1.606806313,0.086243197,1.684732723,-1.833964363,0.176364001,1.329077491,1.21369804,1.922969299,-0.889507392,0.182304421,-0.043828755,1.676194631,-1.753379991,1.082355022,-0.834933571,-0.989219481,0.648471877,0.916786183,0.580991323,-1.255545956,0.237315783,0.566489285,-0.131185144,2.887871201,0.91494547,0.895462575,-1.326033719,-1.232901347,1.447703698,2.180364085,0.602452585,-0.551685116,0.597335716,0.511469954,0.714741063,-1.967788795,0.753194803,1.262018068
-0.296472777,-3.202807153,0.354926994,0.936723141,-3.222311936,1.552854555,-3.820885426,-2.585966059,-1.584780111,-3.52098263,-1.171741461,-6.291410133,11.55594697,-7.231837492,-1.101129515,5.144545795,-0.374591789,2.748807814,-2.252283107,0.942357627,7.181426225,0.533913147,-3.596217326,7.730659926,-4.511437857,4.178711236,3.049449459,2.694398834,-3.824153108,0.743093398,-0.850272831,-6.026552177,10.78833012,1.6825436,5.528171644,2.30557574,9.138045708,1.591978937,-4.243287482,-3.567138449,-2.65173092,0.814460073,3.512387947,1.657150718,4.554416464,7.978426312,-2.169358452,-4.565913186,-16.28400552,7.910599782,2.448592466,1.081303922,6.54275994,-11.35392468,-3.497503273,-3.825238271,0.131252958,-0.316573325,-3.020770145,9.947428351,2.61097152,-1.034016993,1.145181524,-6.882883983,0.270276247,-1.024155506,5.368604129,-1.63771355,3.83822981,7.157576365,7.848370919,-0.955718681,14.68649672,9.371037473,0.741714941,-1.410808927,7.392132378,-0.487968479,4.529110849,-1.531776673,-4.071211409,-3.713459341,6.593966561,0.553465656,7.090021859,-2.948917413,7.027594922,0.460581387,0.141980582,4.046995808,-4.167978116,1.035458403,0.986304924,-1.991947954,-2.747309684,3.743146392,0.005435976,0.065726058,2.483882799,2.140898882,0.68852344,-0.310381608,-4.057690084,-0.772323279,0.853406536,-0.699764565,1.060118255,-2.189630271,-3.755370949,1.590423437,-0.980998525,-0.125705269,-1.607749953,0.223096248,-0.229133177,-0.297170765,-0.041101188,1.132560874,2.706008102,3.493936115,3.711790566,-4.737303558,-5.180163694,1.580229459,4.867243066,-1.581406495,0.294978449,-4.616121588,-7.767140688,2.56704626,-0.039486811,3.600536933,-8.668716991,-0.616132507,-1.38684117,2.495110676,-4.15372798,-0.254015188,0.519060402,-2.111182444,-2.188492311,-4.349513658,-2.279378017,-0.906378976,0.184602476,-1.523895233,2.85713437,1.938690935,1.949961202,-3.902622626,1.219249701,9.169236829,-4.254272579,-0.11984429,7.779826018,1.376613512,5.325085649,-2.360360633,3.413595774,0.716111128,2.587078795,-8.315612415,-4.125613458,0.222183215,4.332731566,-4.712765186,0.453208549,3.40884359,3.107999345,4.931832289,-2.268562733,0.472802961,-0.121521098,4.304227885,-4.509388405,2.78257398,-2.147154341,-2.54362438,1.679019101,2.359647779,1.487732691,-3.232787505,0.599192163,1.469263047,-0.339410541,7.416901179,2.362137675,2.304066446,-3.413881651,-3.167209885,3.716751289,5.60921308,1.551011673,-1.411368635,1.544032878,1.31727299,1.834386518,-5.048566152,1.926343415,3.241986802
-0.562810049,-6.088969533,0.676009282,1.781091027,-6.127962024,2.95411957,-7.272437585,-4.920044457,-3.014096977,-6.69957764,-2.230379652,-11.96476866,21.97398291,-13.75581742,-2.094650281,9.782896742,-0.711706798,5.220834479,-4.284677704,1.792284736,13.65620693,1.017662014,-6.842280553,14.70226551,-8.580371122,7.947126383,5.797482845,5.126651685,-7.270894747,1.415222632,-1.61522222,-11.46076899,20.52312564,3.198422579,10.51371865,4.385786944,17.37528812,3.027642854,-8.071791246,-6.784303849,-5.043089611,1.549388511,6.678580728,3.149911226,8.66596254,15.16882727,-4.126308291,-8.677465587,-30.97035703,15.04149443,4.661710477,2.055257794,12.44603409,-21.58283087,-6.649382279,-7.273100948,0.25142416,-0.604968618,-5.745199988,18.92386741,4.964358094,-1.966349087,2.176302031,-13.09010367,0.511652286,-1.946190053,10.20889005,-3.116058548,7.298759836,13.61254419,14.9276873,-1.815891096,27.93683489,17.81926514,1.409971649,-2.685211248,14.06338024,-0.931000502,8.61073596,-2.914195943,-7.739909513,-7.064898771,12.53964956,1.053000708,13.48654055,-5.607345868,13.36424639,0.875371315,0.270542623,7.694511588,-7.929167527,1.966766801,1.875773039,-3.790286172,-5.224132492,7.122582208,0.011768844,0.124011155,4.721853269,4.069130133,1.308037057,-0.589121791,-7.716456713,-1.468062033,1.621530687,-1.330003621,2.01916992,-4.163446505,-7.141141163,3.026165984,-1.865268695,-0.236404871,-3.058851462,0.4260083,-0.43891887,-0.569242949,-0.078921226,2.151340775,5.145369912,6.639567711,7.05770199,-9.007619008,-9.850704683,3.002395247,9.25376417,-3.005021707,0.561004802,-8.779799839,-14.76494478,4.88099791,-0.07587149,6.84315848,-16.48096343,-1.173134112,-2.637189209,4.745810156,-7.898174005,-0.483906432,0.986142441,-4.017058222,-4.162729099,-8.272308947,-4.333631284,-1.722950873,0.35350837,-2.900415405,5.435066049,3.69003435,3.706827376,-7.421747559,2.319872889,17.43549971,-8.092055207,-0.228146191,14.7963241,2.619243365,10.12919141,-4.483683127,6.491636474,1.359435566,4.918502263,-15.81667204,-7.84348932,0.422925079,8.240982555,-8.961375377,0.861901601,6.479651909,5.905588941,9.374073652,-4.306455455,0.901011093,-0.2347506,8.183468056,-8.576678212,5.291921291,-4.083648356,-4.837521982,3.198065887,4.488619807,2.826985686,-6.150102133,1.135323967,2.799333438,-0.646274245,14.10210824,4.496520811,4.382411513,-6.494223184,-6.022271285,7.066451345,10.6687846,2.950814094,-2.680984548,2.940026303,2.505832924,3.487189404,-9.596907209,3.658923352,6.164475399
-0.914763044,-9.906131243,1.101110622,2.897919752,-9.971585331,4.808091995,-11.84040564,-8.008390206,-4.904909997,-10.90555996,-3.631492961,-19.46962057,35.7542363,-22.38682012,-3.409103557,15.9183239,-1.157401563,8.488455993,-6.973672028,2.91664098,22.22077637,1.658400188,-11.13737431,23.9246057,-13.96309951,12.93215101,9.431981449,8.345007335,-11.82969568,2.30506839,-2.626469823,-18.64916881,33.40280653,5.203162714,17.10887826,7.137944858,28.27058117,4.926798054,-13.1369697,-11.04020733,-8.206479537,2.521742723,10.86648089,5.123995129,14.10645095,24.67892563,-6.715259844,-14.11422451,-50.39854204,24.47347579,7.591104293,3.343217411,20.2561975,-35.11039044,-10.81802675,-11.83343924,0.41104468,-0.98751902,-9.349288474,30.80035495,8.077080629,-3.199621088,3.539730954,-21.30133443,0.830102787,-3.165332509,16.61140634,-5.07219539,11.87619659,22.1515162,24.29307575,-2.953150602,45.46707625,28.99397583,2.293740377,-4.371806001,22.89017484,-1.518138666,14.00908369,-4.743296098,-12.59202128,-11.49926634,20.40454733,1.713958589,21.9490832,-9.123688371,21.74631529,1.423870051,0.440797143,12.51884058,-12.90551704,3.197844352,3.052404663,-6.169914856,-8.500315813,11.59442584,0.02066003,0.200758766,7.681606936,6.618990278,2.127045377,-0.957432937,-12.55624808,-2.388144178,2.637101117,-2.163415247,3.288933029,-6.774200705,-11.61967127,4.925961463,-3.034873314,-0.381882501,-4.978867515,0.695049142,-0.717568715,-0.930620414,-0.129225366,3.498099413,8.371919357,10.79885081,11.48330106,-14.65591158,-16.02873766,4.882647494,15.05542204,-4.887331332,0.912920809,-14.28798557,-24.01952691,7.941616875,-0.124281702,11.13105307,-26.81342441,-1.910453178,-4.291091233,7.723342426,-12.85096853,-0.788313586,1.603649103,-6.538948305,-6.774565992,-13.46167887,-7.050607155,-2.802854616,0.577819012,-4.722146598,8.845742722,6.007868409,6.030296769,-12.07688994,3.776215267,28.36950802,-13.16928261,-0.371491461,24.07825485,4.26347208,16.48494643,-7.29059772,10.56326512,2.209562118,8.00201772,-25.74009682,-12.76069954,0.688607575,13.41132068,-14.58110945,1.402534449,10.5406529,9.604472847,15.24853305,-6.999409105,1.468122537,-0.385853181,13.31423798,-13.95730297,8.611390286,-6.645384438,-7.871998372,5.209288907,7.305280317,4.597742016,-10.00995634,1.843013103,4.560639445,-1.052487039,22.94434034,7.321479751,7.131924024,-10.56963356,-9.798646106,11.49681761,17.36220556,4.802924894,-4.359344624,4.787992695,4.078340987,5.673064282,-15.61201605,5.949189082,10.03004576
