,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
273,273,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.4799342985,-1.9182026524,-3.4241470266668617,0.8445199884,0.4362358032000001,3.3683113885,0.6215801894
274,274,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.6790393881,-2.0615122655,20.879147752220728,1.2807557916,0.4038239996999999,2.9320755853,0.6215801894
275,275,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.7742170677,0.1215801894,-17.104339878130205,1.6845797913,0.2827529693999999,2.5282515856,0.6215801894
276,276,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.8453879523,-1.5176829138,-11.727122522308004,1.9673327607,0.5695611760999999,2.2454986162,0.6215801894
277,277,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-1.0465435828,-2.4892395356,20.847598022731265,2.5368939368,0.5719975492000002,1.6759374400999998,0.6215801894
278,278,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-1.1825775131,-0.268445803,-15.106448361024158,3.108891486,0.3769382647999997,1.1039398908999996,0.6215801894
279,279,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.2811995539,-1.6804685983,-11.43685249162082,3.4858297508,0.7270016260999999,0.7270016260999999,0.6215801894
280,280,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-7.312121372972951,0.0,0.2006378944,3.89813099,0.4348201082999999
281,281,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1305343704,-1.6006777669,-4.053329953363294,0.2006378944,0.3091259413999999,3.6974930956,0.4348201082999999
282,282,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.3024666423,-1.8340784903,20.116761289165808,0.5097638358,0.311238876,3.3883671542,0.4348201082999999
283,283,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.379689112,0.2548201083,-19.6244556660338,0.8210027118,0.2883272447000001,3.0771282782,0.4348201082999999
284,284,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.4503714637,-1.6369431066,-7.616173729353167,1.1093299565,0.4323977531999998,2.7888010334999995,0.4348201082999999
285,285,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.6429898446,-2.2059420987,19.65478376061889,1.5417277097,0.4127369388999999,2.3564032803,0.4348201082999999
286,286,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.7578345971,-0.1256189701,-19.612152719811498,1.9544646486,0.398520674,1.9436663414,0.4348201082999999
287,287,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.8646609334,-1.9800079058,-6.269728206508548,2.3529853226,0.5941796560000001,1.5451456674,0.4348201082999999
288,288,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-1.083412949,-2.3882287108,20.44932783896202,2.9471649786,0.5491979342,0.9509660113999998,0.4348201082999999
289,289,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.2117610274,-0.2149478485,-16.11773310042406,3.4963629128,0.4017680771999998,0.4017680771999998,0.4348201082999999
290,290,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-7.187012629980082,0.0,0.198032801,3.7143072758,0.4474373556
291,291,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1299291671,-1.5887720959,-4.213160007467764,0.198032801,0.308575899,3.5162744748000003,0.4474373556
292,292,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.3015016294,-1.8385156344,20.29153735204998,0.5066087,0.3146397967,3.2076985758000003,0.4474373556
293,293,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.3783008841,0.2674373556,-20.806473357964464,0.8212484967,0.3225036817,2.8930587791000004,0.4474373556
294,294,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.4535004596,-1.7380104047,-5.062144598787753,1.1437521784,0.4042921157000001,2.5705550974,0.4474373556
295,295,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.6433808624,-2.0543444618,19.583844732060246,1.5480442941,0.3792496511999998,2.1662629817,0.4474373556
296,296,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.7441423526,0.0048015016,-20.29866880318568,1.9272939453,0.3930892501999998,1.7870133305,0.4474373556
297,297,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.8418785613,-1.92732917,-4.863402201658173,2.3203831955,0.5299875394,1.3939240803,0.4474373556
298,298,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-1.0488145369,-2.2067334146,19.069164152783188,2.8503707349,0.4812111238000001,0.8639365409000002,0.4474373556
299,299,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.166567482,-0.1820640542,-16.061013895677927,3.3315818587,0.3827254171000001,0.3827254171000001,0.4474373556
300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,16.866804994896093,0.0,0.1682221284,2.3490521282,1.3869546242
301,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0135707955,0.7002512949,-19.84495263358925,0.1682221284,0.2374084238,2.1808299998,1.3869546242
302,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0429314011,-1.2548833628,20.56541924104885,0.4056305522,0.2518697716,1.943421576,1.3869546242
303,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.0628658241,0.8215929843,-20.63090028013656,0.6575003238,0.2525453945,1.6915518043999995,1.3869546242
304,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.0844811919,-1.2198816759,20.919452730896307,0.9100457183,0.2592232966,1.4390064098999995,1.3869546242
305,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.0993722189,0.8869546242,-19.182990017962343,1.1692690149,0.2158638877999998,1.1797831133,1.3869546242
306,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1077634591,-1.0229531374,17.59766863894359,1.3851329027,0.1841541221,0.9639192255,1.3869546242
307,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1199830703,0.7490333377,-20.842925426617107,1.5692870248,0.2625192761000001,0.7797651033999999,1.3869546242
308,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.149529061,-1.3057132142,20.366982195543528,1.8318063009,0.2527080893999998,0.5172458272999998,1.3869546242
309,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.1752605702,0.7567165145,-20.873592358934008,2.0845143903,0.2645377379,0.2645377379,1.3869546242
310,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,16.722096675301334,0.0,0.1655992288,2.3633568371,1.1792269137
311,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0142708101,0.6864804776,-20.910889228056952,0.1655992288,0.2667037648,2.1977576083,1.1792269137
312,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0500982633,-1.3687809919,19.00924177166755,0.4323029936,0.2274260409999999,1.9310538435,1.1792269137
313,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.0883993677,0.5704442896,-19.3655405700179,0.6597290346,0.2338907637,1.7036278025,1.1792269137
314,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.1277936261,-1.326715509,19.752393281503338,0.8936197983,0.2406013749,1.4697370388,1.1792269137
315,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1584967207,0.6792269137,-19.513108138987278,1.1342211732,0.2324883959999999,1.2291356639,1.1792269137
316,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1882527955,-1.2423278254,20.608636718610416,1.3667095692,0.2564475793,0.9966472679,1.1792269137
317,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.2067834175,0.8370664685,-20.161397750977173,1.6231571485,0.2436770156999999,0.7401996886,1.1792269137
318,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.2246551042,-1.1612016199,20.155634362935476,1.8668341642,0.2452648456000001,0.4965226729000001,1.1792269137
319,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.2376568885,0.8673636007,-20.447412400568485,2.1120990098,0.2512578272999999,0.2512578272999999,1.1792269137
320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,16.97785132768612,0.0,0.1702578927,2.3249169556000004,1.2410282753
321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0130336179,0.7108187507,-20.678625514958185,0.1702578927,0.2588434084,2.1546590629000004,1.2410282753
322,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0454214216,-1.3246559971,20.093918011608714,0.4291013011,0.2454268107,1.8958156545,1.2410282753
323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.0742764374,0.7135908199,-19.342881595203124,0.6745281118,0.2245296613999999,1.6503888438,1.2410282753
324,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.0999388863,-1.1950348908,19.149758847009828,0.8990577732,0.2206495757,1.4258591824,1.2410282753
325,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1210261677,0.7410282753,-20.100639822076264,1.1197073489,0.2433325554000001,1.2052096067,1.2410282753
326,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1477431888,-1.2423186858,19.70530780725418,1.3630399043,0.2356094621,0.9618770513,1.2410282753
327,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1706427553,0.7511116615,-19.378007202530693,1.5986493664,0.2260402557999998,0.7262675891999999,1.2410282753
328,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.192904552,-1.1644272621,20.08774151858696,1.8246896222,0.2423974962999999,0.5002273334,1.2410282753
329,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.2065417216,0.8579840593,-20.744278524909085,2.0670871185,0.2578298371,0.2578298371,1.2410282753
330,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,17.476160942871182,0.0,0.1796390329,2.3289521832,1.2518493248
331,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0106230851,0.7582391794,-19.08940023646072,0.1796390329,0.2160126928,2.1493131503000003,1.2518493248
332,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0308104918,-1.1305134376,19.082941454894787,0.3956517257,0.2155447501,1.9333004575000003,1.2518493248
333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.0460809121,0.7930511283,-20.11290704189937,0.6111964758,0.2401795484,1.7177557074000005,1.2518493248
334,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.067906648,-1.1964138401,19.27658185432524,0.8513760242,0.2225666663,1.4775761590000005,1.2518493248
335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.0885116274,0.7518493248,-20.978771268592425,1.0739426905,0.2654048002,1.2550094927000002,1.2518493248
336,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1184467787,-1.3160926508,20.8905320189447,1.3393474907,0.2634774871999998,0.9896046925000002,1.2518493248
337,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1426334269,0.7971471993,-19.73886686658229,1.6028249779,0.2323466189,0.7261272053000003,1.2518493248
338,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.1622599917,-1.1571129226,20.841282570666504,1.8351715968,0.2579655462999999,0.4937805864000002,1.2518493248
339,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.1715559099,0.9363112527,-19.984516205946758,2.0931371431,0.2358150401000003,0.2358150401000003,1.2518493248
340,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,16.2048426017911,0.0,0.1565011027,2.3409654753,1.2698547938
341,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0167729843,0.6372572445,-20.858653508316326,0.1565011027,0.2686742413,2.1844643726,1.2698547938
342,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0570319614,-1.4083491292,19.16032667624303,0.425175344,0.233473178,1.9157901313,1.2698547938
343,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.098367633,0.54901921,-17.759678035373884,0.658648522,0.1953575105999999,1.6823169533,1.2698547938
344,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.1320325292,-1.1932836973,19.4360271766732,0.8540060326,0.2273174410999999,1.4869594427,1.2698547938
345,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1515683027,0.7698547938,-20.458692108621364,1.0813234737,0.2520805897,1.2596420016,1.2698547938
346,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1772741658,-1.250308554,20.331476030669386,1.3334040634,0.2502894452999999,1.0075614119,1.2698547938
347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1979049978,0.8034698811,-20.647560366951584,1.5836935087,0.2570856805000001,0.7572719666000001,1.2698547938
348,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.2213256104,-1.237865543,20.98911877772669,1.8407791892,0.2663104390999997,0.5001862860999999,1.2698547938
349,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.2375910251,0.8773117495,-19.754848720601277,2.1070896283,0.2338758470000002,0.2338758470000002,1.2698547938
350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,16.080804004103186,0.0,0.1543837787,2.2639890404,1.3090239708
351,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0173730108,0.6254534112,-19.097819297903783,0.1543837787,0.2225632544,2.1096052617,1.3090239708
352,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0502373798,-1.2514641496,19.23149049418456,0.3769470331,0.2240191704999999,1.8870420073,1.3090239708
353,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.0762992187,0.6977467388,-19.898513125309037,0.6009662036,0.2394728595999999,1.6630228368,1.3090239708
354,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.1061572542,-1.2622465383,20.50335066223529,0.8404390632,0.2521279027999999,1.4235499772,1.3090239708
355,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1270926971,0.8090239708,-19.539998980245823,1.092566966,0.2266661564000001,1.1714220744,1.3090239708
356,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1446270168,-1.1274416075,20.59511150488265,1.3192331224,0.2510244548,0.9447559179999998,1.3090239708
357,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1522901637,0.9397326899,-19.80445606209578,1.5702575772,0.2309215125999999,0.6937314631999998,1.3090239708
358,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.1586651963,-1.0343378837,18.781003476052582,1.8011790898,0.209743465,0.4628099505999998,1.3090239708
359,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.1662439247,0.8513411923,-20.606650872211983,2.0109225548,0.2530664855999998,0.2530664855999998,1.3090239708
