,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
915,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,915.0,5.0,0.5,367.5656,344.974,326.4735,311.96,301.2745,294.13,290.1147,288.7427,289.5236,292.0252,295.9158,300.9813,307.1254,314.3587,322.7894,332.6208,344.1611,357.8488,374.2963,394.362,366.9919421225703,360.84648866495553,1040.121,48.45349999999985,251.7403999999999,8.507600000000025
916,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,6.0,0.6,351.6641,338.9857,328.5139,319.9484,313.0896,307.8054,304.002,301.6008,300.5207,300.6669,301.9263,304.1708,307.2653,311.0843,315.5329,320.5737,326.2562,332.7445,340.341,349.5015,248.1520460446983,381.5156102504463,1088.5745,59.32580000000007,203.2869000000001,8.507600000000025
917,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,917.0,7.0,0.7,258.6324,268.1905,276.4656,283.2554,288.5373,292.452,295.262,297.2988,298.9127,300.4359,302.1621,304.3427,307.1947,310.9153,315.6988,321.7526,329.3125,338.6598,350.1447,364.2233,417.8290004417819,447.2351008656485,1147.9003,71.4052999999999,143.9611,8.507600000000025
918,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,8.0,0.8,388.5258,364.4702,344.9613,329.5544,317.8705,309.5052,304.0112,300.9294,299.8398,300.412,302.4399,305.8584,310.7407,317.2837,325.787,336.6341,350.2853,367.2958,388.3764,414.5199,353.2670262325869,429.03405658381024,1219.3056,41.86820000000012,72.55580000000009,8.507600000000025
919,919.0,919.0,919.0,919.0,919.0,919.0,919.0,919.0,919.0,9.0,0.9,342.7228,334.1887,327.2035,321.4448,316.7169,312.9322,310.0848,308.2227,307.4218,307.7662,309.3388,312.2193,316.4919,322.258,329.6563,338.8874,350.2456,364.1612,381.2578,402.4397,261.12566297376605,268.97451931486285,1261.1738,30.68759999999997,30.68759999999997,8.507600000000025
920,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,920.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,243.1907231232732,407.5242477609352,0.0,410.8472,2030.0106,-20.0
921,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1.0,0.1,249.0368,254.249,258.7551,262.5247,265.5783,267.9894,269.8797,271.4139,272.7968,274.2759,276.1478,278.7643,282.5343,287.9134,295.3806,305.4036,318.4049,334.7462,354.7547,378.8117,325.3618016545475,198.6073936027834,410.8472,310.7216,1619.1634,-26.060600000000026
922,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,922.0,2.0,0.2,313.7885,303.7614,295.3748,288.6877,283.6864,280.2711,278.2637,277.4257,277.4742,278.088,278.9023,279.4958,279.381,278.0082,274.7964,269.1924,260.757,249.26,234.7613,217.6485,184.9959973641513,406.18003254358416,721.5688,393.4957999999999,1308.4418,-14.9289
923,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,3.0,0.3,203.7089,220.637,235.2868,247.3827,256.8898,263.9887,269.0206,272.4241,274.683,276.2964,277.7736,279.6449,282.4759,286.8698,293.4474,302.8047,315.4598,331.8158,352.171,376.8074,356.7235187189662,398.40129010355,1115.0646,282.75980000000004,914.946,-32.461299999999994
924,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,4.0,0.4,337.0919,320.2256,306.2251,295.1626,286.9921,281.5215,278.4406,277.38,277.9803,279.9477,283.0874,287.3128,292.636,299.1489,307.0037,316.4011,327.5899,340.8835,356.6939,375.5921,311.6142172101697,441.6553273563819,1397.8244,122.4936,632.1862000000001,-16.278500000000008
925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,5.0,0.5,306.2996,301.808,298.0013,294.8022,292.1951,290.2182,288.9503,288.4956,288.9718,290.5043,293.2274,297.2906,302.8682,310.1688,319.4445,331.0009,345.2147,362.5678,383.7129,409.5937,187.8566494965567,328.7343571988381,1520.318,99.88030000000003,509.6926000000001,-9.031799999999976
926,926.0,926.0,926.0,926.0,926.0,926.0,926.0,926.0,926.0,6.0,0.6,207.1473,224.7173,240.1184,253.1191,263.7254,272.1552,278.7767,284.0338,288.3717,292.1777,295.7416,299.2378,302.7287,306.1859,309.5288,312.6746,315.5938,318.3625,321.1998,324.4828,407.4447452254039,397.59946135075097,1620.1983,158.26749999999993,409.8123000000001,-28.644800000000032
927,927.0,927.0,927.0,927.0,927.0,927.0,927.0,927.0,927.0,7.0,0.7,377.6752,352.8118,332.4876,316.4967,304.5938,296.4025,291.4146,289.0463,288.7194,289.9364,292.3344,295.7098,300.019,305.3595,311.9415,320.0556,330.0457,342.2964,357.2456,375.4331,238.1490169002836,384.1982759910642,1778.4658,80.03930000000014,251.54480000000007,-6.047500000000014
928,928.0,928.0,928.0,928.0,928.0,928.0,928.0,928.0,928.0,8.0,0.8,250.0433,260.783,269.953,277.3398,282.9552,287.0126,289.8691,291.9547,293.7051,295.513,297.7011,300.5177,304.1482,308.7369,314.4143,321.3252,329.6574,339.6704,351.7275,366.3349,262.202051159045,453.8283706931285,1858.5051,103.7561999999998,171.50549999999998,-17.18739999999997
929,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,929.0,9.0,0.9,265.5742,268.7822,271.8716,274.879,277.8338,280.7664,283.7185,286.7564,289.9818,293.5421,297.6374,302.5237,308.5133,315.9716,325.313,336.998,351.5427,369.5508,391.789,419.3324,350.564336368846,349.5744945606581,1962.2613,67.74930000000018,67.74930000000018,-25.283600000000035
930,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,199.4224893980264,178.04649959004243,0.0,542.1069,5338.650999999999,-20.0
931,931.0,931.0,931.0,931.0,931.0,931.0,931.0,931.0,931.0,1.0,0.1,213.5895,226.3655,237.4789,246.7787,254.2473,259.984,264.1684,267.0127,268.7131,269.409,269.1533,267.8963,265.4859,261.683,256.1953,248.7257,239.0319,226.9877,212.6314,196.1869,282.5576142723778,214.32184006674305,542.1069,768.2592,4796.544099999999,-34.06600000000003
932,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,2.0,0.2,277.839,273.5984,270.0512,267.3177,265.4005,264.1877,263.4787,263.0221,262.556,261.8415,260.6858,258.9534,256.5676,253.503,249.7732,245.4116,240.4516,234.9062,228.7526,221.9255,294.7991563407897,183.3659419410484,1310.3661,796.7583999999999,4028.2849,-31.012299999999986
933,933.0,933.0,933.0,933.0,933.0,933.0,933.0,933.0,933.0,3.0,0.3,289.4654,284.6584,280.3848,276.6373,273.3836,270.5613,268.0777,265.814,263.6302,261.3702,258.8652,255.9361,252.3955,248.0523,242.7193,236.2255,228.4315,219.2466,208.6406,196.6491,407.29673095125474,197.5148993162263,2107.1245,814.7093,3231.5265,-25.88869999999997
934,934.0,934.0,934.0,934.0,934.0,934.0,934.0,934.0,934.0,4.0,0.4,378.4887,354.2287,333.8261,316.8332,302.8798,291.5847,282.5257,275.2477,269.2913,264.2239,259.6643,255.2963,250.8709,246.1997,241.1436,235.5974,229.4753,222.6967,215.1761,206.8176,324.91849943209286,395.5594256382417,2921.8338,620.6541000000002,2416.8172,-6.215300000000013
935,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,5.0,0.5,318.0008,312.035,306.6048,301.4103,296.2767,291.1488,286.0747,281.1858,276.6826,272.8298,269.9618,268.49,268.9039,271.7526,277.6023,286.9707,300.2574,317.696,339.3629,365.2701,298.8158086726376,367.7913550030172,3542.4879,271.09040000000005,1796.1630999999998,-8.101200000000006
936,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,6.0,0.6,296.2524,294.0923,292.1479,290.292,288.4689,286.6964,285.0592,283.6957,282.7818,282.5128,283.0866,284.6892,287.4838,291.6057,297.1645,304.2537,312.9695,323.4374,335.845,350.4822,297.4230453204647,212.9004583423491,3813.5783,219.1003000000001,1525.0726999999997,-14.103600000000029
937,937.0,937.0,937.0,937.0,937.0,937.0,937.0,937.0,937.0,7.0,0.7,294.5156,292.1085,290.1275,288.5181,287.244,286.283,285.6178,285.2241,285.0531,285.0112,284.9398,284.5989,283.6612,281.7231,278.3371,273.0673,265.5625,255.6335,243.3163,228.8996,175.5768071736207,354.5788321733969,4032.6786,355.78259999999955,1305.9723999999997,-16.166999999999973
938,938.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,8.0,0.8,196.2171,214.9854,231.3608,245.0398,255.9586,264.2681,270.2798,274.4019,277.0836,278.7809,279.9427,281.0144,282.4479,284.705,288.2468,293.5055,300.8441,310.5207,322.6741,337.3507,193.3137382689108,256.33547378924527,4388.4612,449.5421000000006,950.1898,-39.93189999999999
939,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,9.0,0.9,205.8793,217.3445,227.7086,236.9828,245.1912,252.373,258.584,263.8946,268.3822,272.1196,275.1587,277.5141,279.1515,279.9863,279.8954,278.7447,276.4273,272.9052,268.2438,262.6253,352.9423632586433,292.8485228875145,4838.0033,500.64769999999953,500.64769999999953,-53.67700000000002
940,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,219.80031721261105,436.3754632241147,0.0,416.7106,2406.4122,-20.0
941,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,941.0,1.0,0.1,230.1307,239.4011,247.4467,254.187,259.6393,263.9164,267.2127,269.7873,271.9507,274.0602,276.5227,279.8007,284.4138,290.9283,299.9313,311.9942,327.6395,347.3354,371.5485,400.888,226.9713444882335,201.43724931754247,416.7106,357.4254,1989.7016000000003,-30.1336
942,942.0,942.0,942.0,942.0,942.0,942.0,942.0,942.0,942.0,2.0,0.2,234.0968,240.5307,246.3416,251.5996,256.377,260.7466,264.7762,268.5176,271.9878,275.1454,277.8622,279.8995,280.8961,280.3784,277.8021,272.625,264.4081,252.9261,238.2605,220.8453,353.2760426690814,421.7107611616907,774.136,419.3963000000001,1632.2762000000002,-34.45339999999999
943,943.0,943.0,943.0,943.0,943.0,943.0,943.0,943.0,943.0,3.0,0.3,334.7824,318.8412,305.4936,294.7646,286.5824,280.7505,276.9679,274.8823,274.1598,274.5532,275.9588,278.451,282.2913,287.9068,295.839,306.672,320.9566,339.1616,361.6863,388.9674,255.2925537435741,365.4638989959501,1193.5323,195.4159,1212.8799,-15.6995
944,944.0,944.0,944.0,944.0,944.0,944.0,944.0,944.0,944.0,4.0,0.4,261.1202,266.333,270.7234,274.1959,276.7851,278.6464,280.0252,281.2145,282.5134,284.1923,286.4709,289.5086,293.4074,298.2245,303.994,310.7557,318.5882,327.6441,338.183,350.6016,270.3544692420184,323.4428973925411,1388.9482,189.00350000000003,1017.4640000000002,-19.153599999999983
945,945.0,945.0,945.0,945.0,945.0,945.0,945.0,945.0,945.0,5.0,0.5,271.4213,272.4862,273.5977,274.7954,276.1102,277.5658,279.1814,280.9743,282.9597,285.149,287.5462,290.1444,292.9245,295.8598,298.9253,302.115,305.4617,309.0577,313.0715,317.7553,342.4933898352372,274.5848310275682,1577.9517,211.75049999999987,828.4605000000001,-21.684199999999976
946,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,6.0,0.6,328.8582,317.2471,307.6121,299.9074,294.0426,289.8633,287.1552,285.6626,285.1111,285.2276,285.7522,286.4431,287.0774,287.4525,287.3913,286.7539,285.4545,283.4783,280.8941,277.855,363.3370659664888,311.6881944831439,1789.7022,231.53560000000016,616.7100000000003,-10.93670000000003
947,947.0,947.0,947.0,947.0,947.0,947.0,947.0,947.0,947.0,7.0,0.7,347.4165,334.0616,322.9041,313.6753,306.1564,300.1498,295.4649,291.9169,289.3313,287.5543,286.4622,285.9702,286.0371,286.6653,287.8947,289.7912,292.4317,295.889,300.2221,305.4753,225.9291808298156,398.11945032477286,2021.2378,194.45309999999995,385.1744000000001,-2.300199999999961
948,948.0,948.0,948.0,948.0,948.0,948.0,948.0,948.0,948.0,8.0,0.8,239.6668,252.057,262.6509,271.1961,277.6614,282.2176,285.1894,286.9961,288.0976,288.9559,290.016,291.7018,294.4214,298.5716,304.5375,312.6859,323.357,336.8672,353.5369,373.7583,427.2581631965254,443.8126148133218,2215.6909,131.8523,190.72130000000016,-21.982399999999984
949,949.0,949.0,949.0,949.0,949.0,949.0,949.0,949.0,949.0,9.0,0.9,394.314,367.145,344.9744,327.3414,313.8641,304.1239,297.6417,293.9133,292.4693,292.9326,295.0576,298.7452,304.0373,311.0965,320.1827,331.6332,345.8581,363.3622,384.8079,411.1404,225.9077841785204,284.7328983730053,2347.5432,58.86900000000014,58.86900000000014,-1.92610000000002
950,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,354.03160157158743,367.8837686789764,0.0,383.0303,1872.1388,19.26079999999996
951,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,1.0,0.1,337.2606,322.8856,310.7713,300.8157,292.8911,286.8205,282.3852,279.3514,277.5071,276.6978,276.8533,278.0026,280.2738,283.8792,289.0869,296.1833,305.4344,317.0588,331.2264,348.0936,215.93259950546,434.0344243041578,383.0303,222.3926,1489.1084999999998,19.26079999999996
952,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,2.0,0.2,230.0056,242.6582,253.4809,262.2618,269.0123,273.9482,277.4416,279.9593,282.0069,284.087,286.6773,290.2239,295.1462,301.8438,310.7042,322.1089,336.4465,354.1434,375.7298,401.962,462.61326444290046,391.5292142130485,605.4229,140.5362,1266.7159,19.26079999999996
953,953.0,953.0,953.0,953.0,953.0,953.0,953.0,953.0,953.0,3.0,0.3,420.2477,385.7259,357.6945,335.4182,318.371,306.0277,297.7937,293.0226,291.0747,291.3772,293.4664,297.0034,301.7696,307.6529,314.6343,322.7829,332.2637,343.3563,356.4846,372.2575,389.4815063664262,223.22378146752527,745.9591,114.1707,1126.1797,19.26079999999996
954,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,954.0,4.0,0.4,370.9206,355.7954,343.3077,332.9075,324.2334,317.0608,311.2494,306.6915,303.263,300.7825,298.9827,297.4952,295.8533,293.5146,289.9053,284.4854,276.8283,266.7032,254.1398,239.4552,192.93409788858,387.7677725558979,860.1298,183.8375,1012.009,19.26079999999996
955,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,5.0,0.5,215.2516,235.5005,252.92,267.0703,277.8599,285.5037,290.4395,293.2328,294.4956,294.8341,294.8269,295.0274,295.9772,298.216,302.2756,308.6567,317.7936,330.0275,345.6089,364.7538,387.6028720310909,239.0456191132048,1043.9673,167.13599999999997,828.1714999999999,19.26079999999996
956,956.0,956.0,956.0,956.0,956.0,956.0,956.0,956.0,956.0,6.0,0.6,363.5868,343.4905,327.069,314.1486,304.4923,297.7451,293.4427,291.0564,290.0474,289.907,290.1733,290.4256,290.2671,289.3115,287.1838,283.5443,278.1332,270.8245,261.673,250.9346,244.56703479684143,309.4474788835527,1211.1033,231.3161,661.0355,19.26079999999996
957,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,7.0,0.7,254.8781,264.1734,272.0588,278.3057,282.871,285.8771,287.5645,288.2344,288.1972,287.7383,287.1038,286.5038,286.1258,286.1481,286.7465,288.0892,290.3226,293.5518,297.8263,303.1398,381.4911380415825,394.7852178160513,1442.4194,216.9463000000001,429.7194,19.26079999999996
958,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,8.0,0.8,359.6122,341.2539,326.1042,313.9393,304.5206,297.5523,292.6882,289.5703,287.879,287.3792,287.9515,289.6052,292.4723,296.7865,302.8504,310.9984,321.5645,334.867,351.2236,371.0117,386.1859416823322,429.4553020236688,1659.3657,108.46049999999993,212.77309999999989,19.26079999999996
959,959.0,959.0,959.0,959.0,959.0,959.0,959.0,959.0,959.0,9.0,0.9,366.4475,350.1472,336.6631,325.57,316.5693,309.4455,304.0406,300.2413,297.9746,297.2086,297.9558,300.2763,304.2803,310.1272,318.0253,328.2325,341.0658,356.9268,376.3564,400.1348,398.4475159554596,180.6076012199333,1767.8262,104.31259999999996,104.31259999999996,19.26079999999996
960,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,185.2113481204388,195.97616409941773,0.0,539.8014,5089.6533,-20.0
961,961.0,961.0,961.0,961.0,961.0,961.0,961.0,961.0,961.0,1.0,0.1,202.0261,217.2433,230.5126,241.636,250.5835,257.4732,262.5276,266.017,268.2047,269.3003,269.429,268.6157,266.7855,263.7784,259.3799,253.3623,245.5348,235.7928,224.1565,210.7877,275.9991359804052,197.3154298186264,539.8014,769.9054,4549.8519,-36.57679999999999
962,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,2.0,0.2,272.0548,268.4925,265.5713,263.4423,262.1257,261.5145,261.4033,261.5278,261.6063,261.3715,260.5906,259.0728,256.6688,253.2647,248.7768,243.146,236.336,228.3318,219.1396,208.7858,279.77657974042893,277.42536027456026,1309.7068,772.7212,3779.9465,-33.68549999999999
963,963.0,963.0,963.0,963.0,963.0,963.0,963.0,963.0,963.0,3.0,0.3,277.0665,274.541,272.2293,270.1467,268.2892,266.6323,265.136,263.7535,262.4442,261.1887,260.0045,258.9576,258.1666,257.7966,258.0386,259.0761,261.0443,263.99,267.8442,272.418,387.5528978942105,297.4276754563347,2082.428,577.4285,3007.2253,-29.8177
964,964.0,964.0,964.0,964.0,964.0,964.0,964.0,964.0,964.0,4.0,0.4,362.7025,341.5593,323.7175,308.9179,296.9285,287.483,280.2694,274.948,271.1865,268.6927,267.2383,266.6692,266.9022,267.9112,269.7075,272.3176,275.7622,280.0398,285.1191,290.9404,231.66552749385457,253.93922498002496,2659.8565,424.9135000000001,2429.7968,-10.317000000000007
965,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,5.0,0.5,243.1637,253.3914,261.9016,268.445,272.9952,275.7269,276.9586,277.0805,276.4836,275.5034,274.3842,273.2645,272.1802,271.0815,269.8598,268.3786,266.5057,264.1423,261.2425,257.82,305.6436041375965,366.36971678155953,3084.77,421.5140999999999,2004.8833,-23.5231
966,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,6.0,0.6,298.5994,292.4669,287.3188,283.182,280.0191,277.7331,276.1903,275.2548,274.8248,274.8644,275.4255,276.6578,278.8042,282.1823,287.1513,294.0692,303.2488,314.9258,329.2556,346.3511,375.0066395960182,229.80590624255493,3506.2841,290.7130000000002,1583.3692,-23.066900000000032
967,967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0,7.0,0.7,354.6807,337.4962,323.1112,311.295,301.8456,294.5441,289.1394,285.3495,282.8699,281.3792,280.5386,279.9856,279.3288,278.1513,276.0287,272.5667,267.4527,260.5126,251.7555,241.3911,304.2232497122149,177.67155415152774,3796.9971,387.3727000000004,1292.6562,-7.905899999999974
968,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,8.0,0.8,301.8174,299.8584,298.0626,296.2265,294.2344,292.046,289.6705,287.1315,284.4327,281.5291,278.3094,274.5897,270.1204,264.6039,257.7247,249.1872,238.7591,226.3133,211.8582,195.5489,303.33967666588745,272.4120527041995,4184.3698,503.8203999999996,905.2834999999995,-12.153999999999996
969,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,969.0,9.0,0.9,299.6162,296.4664,293.7253,291.2496,288.9161,286.622,284.2842,281.8431,279.2661,276.5559,273.7587,270.9724,268.3484,266.0839,264.4011,263.5114,263.5704,264.6335,266.6242,269.3272,442.5321551113729,336.163728995045,4688.1902,401.4631,401.4631,-19.428
970,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,970.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,385.15912714270144,329.4480004909527,0.0,391.7928,3259.5258000000003,-20.0
971,971.0,971.0,971.0,971.0,971.0,971.0,971.0,971.0,971.0,1.0,0.1,361.5338,341.5442,324.8251,311.1357,300.2452,291.8785,285.7083,281.3799,278.5506,276.9286,276.3022,276.5547,277.6639,279.6887,282.7453,286.9766,292.5211,299.4872,307.9421,317.919,179.89056260703558,177.52848374502997,391.7928,352.5792,2867.733,-2.1715000000000373
972,972.0,972.0,972.0,972.0,972.0,972.0,972.0,972.0,972.0,2.0,0.2,201.8006,221.6033,238.5804,252.3308,262.7985,270.227,275.0647,277.8483,279.0933,279.2044,278.4172,276.7708,274.1107,270.1201,264.3768,256.4336,245.9125,232.5998,216.5223,197.9812,305.8174758035517,362.7635627373806,744.372,522.3188000000001,2515.1538,-24.973000000000013
973,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,3.0,0.3,297.2616,289.7899,283.6139,278.8396,275.4351,273.2366,271.9893,271.409,271.2482,271.3558,271.7193,272.487,273.9666,276.5966,280.8934,287.376,296.4848,308.5142,323.5857,341.6839,259.8210164566744,435.797458538453,1266.6908,315.1109999999999,1992.835,-23.21339999999998
974,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,974.0,4.0,0.4,263.0424,265.8978,268.3103,270.2545,271.7678,272.9513,273.9615,274.9992,276.2999,278.1285,280.7786,284.5733,289.8647,297.0295,306.4594,318.5511,333.7061,352.353,375.013,402.4297,308.0944015749909,226.22855970421423,1581.8018,212.0900000000001,1677.724,-24.848700000000008
975,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,5.0,0.5,300.9882,294.8632,289.8021,285.8622,283.0564,281.3468,280.6475,280.8304,281.7275,283.1252,284.752,286.2636,287.236,287.1734,285.5427,281.8347,275.6471,266.7753,255.287,241.5553,384.4544161127599,417.921364479389,1793.8918,250.13019999999983,1465.6339999999998,-17.903200000000027
976,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,6.0,0.6,362.5098,344.1058,328.8116,316.3334,306.4166,298.7953,293.1827,289.2892,286.8575,285.7048,285.7603,287.0922,289.9179,294.5905,301.562,311.3281,324.3692,341.1128,361.9474,387.3167,279.2801923795456,209.0326391573272,2044.022,155.28459999999995,1215.5038,-2.004700000000014
977,977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0,977.0,7.0,0.7,282.6909,285.8694,288.5171,290.4546,291.6402,292.1565,292.1724,291.8896,291.484,291.0527,290.5717,289.8704,288.6266,286.387,282.6167,276.775,268.4136,257.2782,243.3935,227.1012,196.6563399056781,197.08901596484367,2199.3066,362.8125,1060.2192,-10.293499999999996
978,978.0,978.0,978.0,978.0,978.0,978.0,978.0,978.0,978.0,8.0,0.8,213.715,229.2146,242.7637,254.1255,263.2317,270.162,275.1002,278.2799,279.9332,280.2502,279.3551,277.2976,274.0586,269.5659,263.718,256.4099,247.561,237.1382,225.1729,211.7675,433.8221517683132,389.86220168680336,2562.1191,465.87850000000026,697.4067,-34.03800000000001
979,979.0,979.0,979.0,979.0,979.0,979.0,979.0,979.0,979.0,9.0,0.9,397.5094,367.3556,342.538,322.5801,307.0611,295.4763,287.2145,281.6119,278.0426,276.0104,275.2182,275.6043,277.3398,280.7907,286.4478,294.8358,306.4207,321.5411,340.3941,363.1004,204.0381879487227,310.10219105126595,3027.9976,231.5281999999997,231.5281999999997,-10.57370000000003
980,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,185.08400785694,309.27283904841283,0.0,479.4296,4949.7241,-20.0
981,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0,1.0,0.1,201.9247,217.1678,230.4648,241.6225,250.6201,257.5937,262.7974,266.5549,269.2148,271.1173,272.575,273.8673,275.2419,276.919,279.0934,281.9316,285.5654,290.0857,295.5395,301.9377,201.00787087852763,273.45677777902915,479.4296,568.5119,4470.2945,-36.4563
982,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,982.0,2.0,0.2,211.5012,221.0064,229.5641,237.2155,244.0015,249.9655,255.1567,259.6319,263.4551,266.6937,269.4113,271.6603,273.4752,274.8704,275.843,276.3827,276.4859,276.1715,275.4933,274.5453,332.1748551161423,236.7781782697201,1047.9415,590.1004,3901.782600000001,-45.2345
983,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,3.0,0.3,316.4627,302.6889,291.0893,281.8224,274.9003,270.1689,267.3298,265.9885,265.7107,266.0698,266.678,267.1993,267.35,266.8931,265.6343,263.4227,260.1582,255.8007,250.3781,243.9865,406.4397225914343,244.41274118689367,1638.0419,517.2243000000001,3311.6822,-26.28109999999998
984,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,984.0,4.0,0.4,378.5613,355.1709,335.5696,319.3151,306.068,295.5038,287.2743,281.0033,276.3013,272.7875,270.1107,267.9633,266.0888,264.2826,262.388,260.2893,257.9025,255.1663,252.0331,248.4619,224.07714081631573,259.4051632475655,2155.2662,469.74339999999984,2794.4579000000003,-2.296199999999999
985,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,985.0,5.0,0.5,238.1583,250.7249,261.2095,269.2844,274.8887,278.2,279.5683,279.4334,278.2484,276.4218,274.2843,272.0785,269.9652,268.0385,266.3421,264.8823,263.6358,262.5525,261.5567,260.5479,392.33533251141154,212.54357049422225,2625.0096,490.3986,2324.7145000000005,-21.05000000000001
986,986.0,986.0,986.0,986.0,986.0,986.0,986.0,986.0,986.0,6.0,0.6,366.756,345.1881,327.2447,312.6607,301.1515,292.3503,285.8047,281.0122,277.4662,274.6961,272.2897,269.8964,267.2184,263.9973,260.0055,255.0466,248.9657,241.6644,233.1159,223.3699,279.23402312639325,293.26684862047995,3115.4082,470.9286000000002,1834.3159000000005,-8.449700000000007
987,987.0,987.0,987.0,987.0,987.0,987.0,987.0,987.0,987.0,7.0,0.7,281.8609,284.2146,285.9554,286.8612,286.8476,285.9577,284.3323,282.1701,279.6919,277.1167,274.6523,272.4974,270.8493,269.9074,269.8671,270.9011,273.1303,276.5937,281.2281,286.8675,195.5199990375946,334.1203846995691,3586.3368,411.1232999999997,1363.3873000000003,-16.4923
