,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,2.0,0.2,309.55083,297.95226,287.73844,279.32748,272.8827,268.32706,265.40413,263.76658,263.07121,263.06257,263.63349,264.85598,266.97954,270.39527,275.56716,282.93601,292.80946,305.2593,320.05163,336.63313,325.0738733629551,332.1910630766112,1217.78348,378.0371399999999,2033.89678,-44.67293999999998
163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,3.0,0.3,316.63982,308.4722,300.81939,293.89677,287.87699,282.88673,279.00933,276.29171,274.75307,274.39285,275.19591,277.134,280.16394,284.224,289.23069,295.07807,301.64054,308.77873,316.34681,324.19866,334.9060734204959,213.13351464912736,1595.82062,269.3685700000001,1655.85964,-30.11327
164,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,4.0,0.4,327.00359,319.33793,312.12878,305.56382,299.78754,294.89371,290.9202,287.84407,285.57515,283.94786,282.71285,281.53323,279.99143,277.61376,273.91684,268.47485,260.99899,251.41249,239.90053,226.91628,342.28374759722027,347.9322701082317,1865.18919,308.37955999999986,1386.49107,-18.10629
165,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,5.0,0.5,334.92207,327.72701,320.84955,314.41223,308.50146,303.16643,298.42544,294.27938,290.73159,287.81219,285.60319,284.25889,284.01429,285.17348,288.07277,293.01853,300.20827,309.65198,321.11612,334.11095,243.9406789122553,287.7855426221,2173.56875,182.40952000000016,1078.1115100000002,-9.833570000000009
166,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,6.0,0.6,254.6399,264.67231,273.47405,280.66345,286.08023,289.7804,291.99395,293.0603,293.35789,293.24147,292.99519,292.80463,292.74765,292.8025,292.87099,292.81373,292.49214,291.80974,290.74334,289.35578,214.771551885118,300.0754266664957,2355.97827,212.4288900000001,895.70199,-23.21960000000001
167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,7.0,0.7,226.51763,237.83964,248.36099,257.79076,265.94616,272.75696,278.25401,282.54688,285.7972,288.19293,289.92754,291.18537,292.13276,292.91341,293.64583,294.42149,295.30281,296.32154,297.4785,298.74625,280.0807342240118,333.44385940042594,2568.40716,250.28490999999983,683.2730999999999,-40.24304000000001
168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,8.0,0.8,277.77423,275.80119,274.43688,273.85502,274.10953,275.14336,276.81908,278.96129,281.39968,284.00416,286.70685,289.50979,292.47921,295.72887,299.39498,303.60605,308.45187,313.95676,320.06297,326.62881,249.24926229978857,368.1314895686089,2818.69207,192.44428000000016,432.98819,-37.85664000000003
169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,9.0,0.9,254.06909,258.74313,263.15192,267.22236,270.93741,274.33478,277.49741,280.54009,283.59693,286.81264,290.33817,294.32894,298.94258,304.33252,310.63518,317.95071,326.31978,335.70207,345.9629,356.87402,186.3504415582217,182.0462160545843,3011.13635,240.54390999999987,240.54390999999987,-38.66521999999998
170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,370.2593649121832,367.8741902844845,0.0,371.21006,4079.72424,-40.0
171,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,1.0,0.1,353.68464,337.86797,323.4649,310.94992,300.5785,292.39411,286.27322,281.99328,279.3067,278.00647,277.97372,279.20254,281.80005,285.96197,291.92568,299.90567,310.02089,322.22805,336.27748,351.70606,202.7180767619074,215.56645175696207,371.21006,230.71253,3708.51418,-20.605889999999988
172,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,2.0,0.2,219.66943,235.61593,249.71415,261.40431,270.46641,277.00357,281.36499,284.03344,285.50523,286.1856,286.31383,285.92486,284.84885,282.74795,279.18738,273.73366,266.06631,256.08227,243.96745,230.21321,236.13032452167243,256.4566358647535,601.92259,422.05981,3477.8016500000003,-35.996429999999975
173,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,3.0,0.3,241.47873,246.77658,251.95928,256.93923,261.60515,265.82975,269.48323,272.44883,274.6368,275.99465,276.51305,276.22779,275.21799,273.60028,271.51834,269.12734,266.57456,263.97941,261.4178,258.91595,270.0059616360101,282.1479331524376,1023.9824,503.76832,3055.74184,-47.17025000000001
174,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,4.0,0.4,268.73622,267.64828,266.88923,266.54557,266.63155,267.09346,267.82743,268.70507,269.60081,270.41558,271.09355,271.63009,272.07076,272.50188,273.03379,273.779,274.82827,276.22915,277.97154,279.98483,286.4413301146692,326.31221499767275,1527.75072,447.2483600000001,2551.97352,-45.90654000000001
175,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,5.0,0.5,283.2938,280.31266,277.64325,275.39392,273.62814,272.36626,271.59578,271.2874,271.41353,271.9658,272.96879,274.4875,276.62645,279.51894,283.30625,288.1082,293.9897,300.92981,308.8016,317.37017,217.5750464103356,363.6767768489832,1974.99908,344.33122000000003,2104.72516,-40.63373999999999
176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,6.0,0.6,227.32215,236.61183,245.0579,252.40055,258.53444,263.5071,267.49333,270.75638,273.60733,276.37156,279.36592,282.88592,287.1984,292.53445,299.0781,306.94923,316.18278,326.70949,338.34521,350.7952,183.01053595334065,176.9557282014129,2319.3303,416.7273399999999,1760.39394,-49.49290000000002
177,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,7.0,0.7,196.03727,208.67579,220.58624,231.51477,241.31266,249.93353,257.4098,263.81328,269.20637,273.59138,276.86573,278.79213,278.99308,276.97881,272.21376,264.21863,252.69364,237.63704,219.42637,198.8331,343.423824564344,355.2117358035628,2736.05764,593.7573900000002,1343.6666,-63.06647000000001
178,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,8.0,0.8,326.39959,310.43992,296.44497,285.02477,276.43868,270.60753,267.1869,265.67802,265.5494,266.34678,267.77639,269.75351,272.41254,276.0768,281.18899,288.2083,297.48871,309.16198,323.05442,338.66408,271.3147602194764,276.9997331118256,3329.81503,353.70138,749.9092099999998,-42.39247
179,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,9.0,0.9,272.94916,274.36103,275.38081,275.93042,276.03777,275.82549,275.47921,275.20526,275.18813,275.55532,276.35383,277.53983,278.98148,280.47516,281.77491,282.63331,282.84927,282.31375,281.04231,279.18386,218.04800444976485,261.4897765422719,3683.51641,396.20782999999983,396.20782999999983,-37.17451
180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,244.2862328866867,298.11182998055324,0.0,449.24337,6839.296329999999,-40.0
181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,1.0,0.1,249.18085,253.85268,258.10969,261.81461,264.89744,267.35531,269.24214,270.65295,271.70746,272.53695,273.27595,274.05803,275.01347,276.26602,277.92631,280.08114,282.77991,286.02136,289.74497,293.83104,303.40743926059554,180.3174650621236,449.24337,482.2422,6390.052959999999,-45.644690000000026
182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,2.0,0.2,296.83968,290.65805,285.1909,280.66421,277.17892,274.71156,273.13259,272.23287,271.74795,271.37349,270.77052,269.56487,267.34917,263.69748,258.19953,250.51625,240.44907,228.00757,213.45512,197.3136,333.9885204205985,295.4565852007068,931.48557,574.24047,5907.810759999999,-38.28843999999998
183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,3.0,0.3,324.44822,315.24475,306.67051,298.93814,292.16099,286.35208,281.44039,277.30025,273.78858,270.78421,268.22395,266.12969,264.62069,263.90543,264.24941,265.92001,269.11616,273.89789,280.13473,287.49088,179.8743094128261,214.90448572157857,1505.72604,526.79646,5333.57029,-26.64792
184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,4.0,0.4,198.78581,216.62736,232.48567,245.724,256.04046,263.45808,268.25845,270.88249,271.82421,271.53867,270.3765,268.5492,266.12373,263.04268,259.16525,254.32318,248.38335,241.30603,233.18574,224.26345,307.8741718381886,295.3339171553271,2032.5225,667.63663,4806.77383,-49.541920000000005
185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,5.0,0.5,298.36464,289.49032,281.77574,275.55224,270.92246,267.7762,265.8475,264.79405,264.27835,264.03453,263.91185,263.8924,264.08458,264.69551,265.98615,268.21408,271.57162,276.12984,281.80136,288.33303,204.4156068033302,174.21179613269672,2700.15913,648.50812,4139.1372,-45.22379999999998
186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,6.0,0.6,216.08644,227.12527,236.99561,245.32839,251.95445,256.89342,260.3067,262.42936,263.49776,263.68626,263.06212,261.56293,258.99884,255.08039,249.47118,241.86117,232.05062,220.02848,206.02531,190.52295,318.6634762499898,173.64517585298816,3348.66725,945.51485,3490.62908,-56.10658000000001
187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,7.0,0.7,306.93065,295.85859,285.99836,277.70751,271.10965,266.10135,262.39733,259.59681,257.25248,254.92824,252.23865,248.87016,244.58848,239.23808,232.7387,225.08174,216.32704,206.5992,196.08167,185.00737,353.2226222774533,214.87555066163213,4294.1821,1022.1085400000002,2545.11423,-46.898649999999975
188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,8.0,0.8,339.25248,325.71143,312.97418,301.31758,290.89569,281.73647,273.75799,266.79864,260.65414,255.11477,249.99756,245.16973,240.56124,236.16486,232.02394,228.20921,224.78893,221.79841,219.21668,216.95715,247.2418740241132,360.0230451319111,5316.29064,848.1722399999999,1523.00569,-31.263530000000003
189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,9.0,0.9,254.12785,260.35078,265.35096,268.75221,270.40258,270.3719,268.91589,266.42444,263.3715,260.27895,257.69774,256.20133,256.37933,258.81771,264.05517,272.51381,284.41299,299.68607,317.92554,338.38107,188.59611467748363,186.82161388756245,6164.46288,674.8334500000001,674.8334500000001,-42.62810000000002
190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,364.8592147239431,249.75174411677887,0.0,430.3835,3717.34858,4.647119999999973
191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,1.0,0.1,349.20196,334.25863,320.64511,308.8035,298.96355,291.14522,285.1947,280.83955,277.7469,275.57215,273.99178,272.72015,271.51446,270.1739,268.53879,266.49277,263.96861,260.95527,257.50215,253.7165,361.03364626703706,203.79995279340312,430.3835,439.64541,3286.96508,4.647119999999973
192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,2.0,0.2,350.54303,340.26906,330.41361,321.14994,312.61069,304.87838,297.97901,291.87895,286.48492,281.64681,277.16347,272.79174,268.26013,263.2883,257.61311,251.02031,243.37813,234.66632,224.99304,214.59245,364.2774760049661,293.3431753396009,870.02891,474.6092000000001,2847.31967,4.647119999999973
193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,3.0,0.3,354.88036,345.60986,336.58251,327.8963,319.62542,311.81894,304.50445,297.69645,291.40932,285.67345,280.55208,276.15499,272.64385,270.22398,269.11884,269.52746,271.57076,275.23839,280.3513,286.55386,367.8488324919059,318.7606460358653,1344.63811,324.3364099999999,2372.71047,4.647119999999973
194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,4.0,0.4,358.87947,350.01929,341.37305,333.03791,325.10227,317.64712,310.74951,304.48737,298.94475,294.2161,290.40838,287.63955,286.03242,285.70274,286.74193,289.19561,293.0413,298.16992,304.37633,311.36327,284.83840279817554,340.10761176698816,1668.97452,175.42120999999997,2048.37406,4.647119999999973
195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,5.0,0.5,291.08422,296.77922,301.46092,304.82331,306.75141,307.31851,306.75306,305.38779,303.60564,301.79345,300.30922,299.46309,299.50844,300.63785,302.97946,306.59131,311.45385,317.46347,324.43091,332.08843,276.8357348160588,262.72302270812384,1844.39573,94.84621000000016,1872.95285,4.647119999999973
196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,6.0,0.6,281.35966,285.68512,289.63706,293.08316,295.94561,298.20367,299.88665,301.05852,301.79623,302.16486,302.19324,301.85457,301.0569,299.64828,297.43915,294.24134,289.91783,284.43246,277.88592,270.52565,227.68082040688915,261.66968406537603,1939.24194,156.32241,1778.1066399999995,4.647119999999973
197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,7.0,0.7,239.23631,250.32555,260.53826,269.56351,277.21201,283.41496,288.20333,291.67565,293.96335,295.20118,295.50718,294.97336,293.66571,291.6311,288.90786,285.53745,281.57473,277.09543,272.19955,267.01043,213.3007222285686,255.8223756943766,2095.56435,282.7992599999998,1621.7842299999998,4.647119999999973
198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,8.0,0.8,224.09559,234.57887,244.46468,253.51396,261.54766,268.45053,274.16675,278.68959,282.04839,284.29542,285.49488,285.71499,285.02369,283.4876,281.17393,278.15433,274.50975,270.33489,265.74108,260.85636,182.10060295337533,198.4334382467772,2378.36361,507.91401,1338.98497,4.647119999999973
199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,9.0,0.9,195.77756,209.04197,221.52076,232.91149,242.99914,251.65671,258.83152,264.52194,268.75026,271.53682,272.87959,272.74211,271.05216,267.7126,262.62494,255.72355,247.01543,236.61713,224.77866,211.88538,233.108174267954,218.1088475168563,2886.27762,831.07096,831.07096,4.647119999999973
200,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,333.2850036319342,297.6193906845616,0.0,411.40773,3228.66452,-40.0
201,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,1.0,0.1,323.01056,313.20533,304.27466,296.51085,290.0688,284.96905,281.12377,278.37615,276.54271,275.44998,274.96031,274.98518,275.48679,276.46963,277.96455,280.00787,282.61895,285.77998,289.42259,293.42472,243.43794644702552,192.62777794592333,411.40773,385.55619,2817.2567899999995,-28.03095000000002
202,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,2.0,0.2,251.50224,259.04136,265.61382,270.92482,274.85412,277.44493,278.86062,279.32257,279.04435,278.17457,276.7567,274.71022,271.8349,267.83886,262.38914,255.18048,246.01272,234.8621,221.92856,207.64313,249.47332662730315,319.84240468091195,796.96392,533.8442999999999,2431.7006,-35.55507
203,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,3.0,0.3,253.34885,257.09595,260.59075,263.71873,266.38047,268.49817,270.0237,270.94811,271.31318,271.22433,270.86314,270.49545,270.4692,271.19526,273.10647,276.59502,281.93597,289.21288,298.26614,308.68343,275.6281410841491,372.7119861091637,1330.80822,417.8696900000002,1897.8563,-44.501829999999984
204,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,4.0,0.4,273.98307,272.47734,271.22911,270.32055,269.79378,269.65859,269.90984,270.55006,271.61216,273.17766,275.38689,278.43865,282.57781,288.07027,295.16615,304.05448,314.81589,327.38234,341.51442,356.80488,225.449589680012,336.14581919548493,1748.67791,278.77743999999984,1479.9866099999997,-43.34141
205,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,5.0,0.5,233.33835,240.91177,247.90754,254.15732,259.60726,264.31588,268.43266,272.16478,275.7401,279.37325,283.23896,287.45453,292.07196,297.07962,302.41287,307.97267,313.64923,319.34647,325.00172,330.59506,307.9115759943455,323.2814633731556,2027.45535,245.50038999999992,1201.20917,-48.68412000000001
206,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,6.0,0.6,300.033,292.72241,286.46806,281.61756,278.34849,276.67327,276.47125,277.53559,279.62097,282.48193,285.89677,289.6774,293.66922,297.74635,301.80707,305.77227,309.58733,313.22594,316.69313,320.02471,355.2612858822688,342.2911984788749,2272.95574,150.4943800000001,955.70878,-36.32673
207,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,7.0,0.7,342.90289,331.1123,320.39312,311.13365,303.57827,297.82416,293.84005,291.49939,290.61901,290.99552,292.43431,294.76887,297.87015,301.64685,306.03818,311.00114,316.49479,322.46472,328.83148,335.48562,211.11389606207348,191.3493155860363,2423.45012,138.83098999999993,805.2143999999998,-15.175839999999994
208,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,8.0,0.8,227.26942,242.54509,256.19935,267.73305,276.93605,283.87027,288.80013,292.09209,294.10807,295.11309,295.21064,294.3124,292.14478,288.29203,282.27318,273.64545,262.11962,247.66537,230.58077,211.50299,351.0133242015928,261.7115038508444,2562.28111,306.25242000000026,666.3834099999999,-29.129729999999995
209,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,9.0,0.9,337.99676,325.77055,314.99361,306.09361,299.22009,294.25568,290.8747,288.62874,287.03682,285.66262,284.16917,282.34823,280.12649,277.55173,274.76269,271.94657,269.28991,266.93115,264.92506,263.22836,345.88302589317124,186.3564839951813,2868.53353,360.13098999999966,360.13098999999966,-18.744320000000016
210,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,371.2153951505844,318.6056037660169,0.0,392.24179,3516.96919,-40.0
211,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,1.0,0.1,354.47643,338.50228,323.95314,311.30552,300.81237,292.50814,286.25164,281.79052,278.83064,277.09655,276.37424,276.53317,277.52852,279.38645,282.17592,285.97161,290.81374,296.67188,303.42073,310.8349,227.05756208720987,180.89145797634973,392.24179,326.10633,3124.7274,-20.49185999999997
212,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,2.0,0.2,239.82755,251.76137,262.15761,270.55107,276.75789,280.8589,283.13201,283.95519,283.70404,282.66367,280.96737,278.56779,275.24203,270.62999,264.30316,255.85706,245.01478,231.72199,216.21024,199.00832,222.1734693415528,226.7784229201941,718.34812,571.7252199999999,2798.62107,-32.141099999999994
213,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,3.0,0.3,230.81561,239.15143,246.89677,253.8081,259.69492,264.42466,267.92106,270.15784,271.15066,270.94999,269.63657,267.31964,264.13622,260.2488,255.83821,251.09015,246.17609,241.23222,236.3427,231.53318,328.80078877009083,344.32596009942915,1290.07334,623.8130600000002,2226.89585,-48.57533999999998
214,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,4.0,0.4,316.80842,305.47449,295.3525,286.81211,280.00356,274.87064,271.2039,268.71781,267.13325,266.24951,265.99514,266.45198,267.85012,270.53331,274.89714,281.30596,290.00019,301.01203,314.10997,328.79055,329.6867918369868,213.6413844086621,1913.8864,411.2800399999999,1603.0827899999997,-38.12936000000002
215,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,5.0,0.5,321.49127,313.51983,305.98188,299.05923,292.89591,287.5911,283.19408,279.69987,277.04344,275.09201,273.63624,272.38401,270.96312,268.93997,265.85974,261.3086,254.99018,246.80047,236.88017,225.6247,336.1873269448201,335.4250916241635,2325.16644,412.99981000000025,1191.8027499999998,-25.408900000000017
216,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,6.0,0.6,328.63821,321.25093,314.17335,307.52783,301.40421,295.85864,290.91891,286.59611,282.9021,279.87086,277.58077,276.17268,275.8573,276.90482,279.61183,284.24561,290.97329,299.7914,310.47573,322.57025,303.7038081667079,339.4418206589908,2738.16625,236.6147199999996,778.8029399999996,-17.14136000000002
217,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,7.0,0.7,302.98758,302.11885,300.97858,299.50719,297.71782,295.6957,293.58605,291.57514,289.86977,288.67884,288.19875,288.60262,290.03185,292.58866,296.32859,301.25315,307.30361,314.35778,322.23148,330.68598,325.3627664178882,309.43732579586293,2974.78097,136.98703000000023,542.18822,-17.304300000000012
218,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,8.0,0.8,320.39991,315.61063,311.15086,307.14579,303.68366,300.81709,298.56973,296.94457,295.9307,295.50604,295.63574,296.26776,297.3285,298.72175,300.33345,302.04321,303.74101,305.34519,306.81663,308.164,187.99709400606133,257.82588405032504,3111.768,145.58012999999983,405.20118999999977,-12.182909999999993
219,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,9.0,0.9,207.75142,226.52486,243.47816,258.02216,269.8701,279.02823,285.73532,290.37259,293.36789,295.11359,295.9098,295.93647,295.25233,293.81621,291.52475,288.26046,283.94245,278.57133,272.25877,265.2343,265.2070668833169,297.6547001584124,3257.34813,259.62105999999994,259.62105999999994,-33.97176999999999
220,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,326.12634166280884,339.2379226508769,0.0,393.76128,5483.60679,-40.0
221,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,1.0,0.1,317.07304,308.43408,300.56792,293.73455,288.07499,283.61568,280.2939,277.99601,276.59944,276.01013,276.19015,277.17203,279.05821,282.00487,286.19071,291.77364,298.84157,307.36703,317.17721,327.94954,182.21536565667333,372.6818620949365,393.76128,266.23195000000004,5089.84551,-29.38432
222,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,2.0,0.2,200.4314,217.69797,233.21126,246.42506,257.10631,265.32874,271.41641,275.85911,279.22422,282.08337,284.96319,288.31954,292.52862,297.88543,304.60161,312.79845,322.49534,333.59807,345.89372,359.05853,289.15345091351287,174.6350346892163,659.99323,302.18324,4823.61356,-47.67126000000002
223,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,3.0,0.3,283.57605,278.55791,274.56818,271.91796,270.72858,270.93791,272.33439,274.6015,277.35534,280.16427,282.54919,283.97296,283.8348,281.48708,276.28761,267.68988,255.35906,239.28725,219.87317,197.9344,202.64189743167805,288.5079562852588,962.17647,473.49976,4521.43032,-42.06209000000001
224,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,4.0,0.4,214.93819,226.69172,237.43409,246.82677,254.6858,260.97356,265.76611,269.21038,271.48626,272.78418,273.30148,273.25314,272.88699,272.49091,272.38192,272.87249,274.21827,276.56002,279.8779,283.97608,182.62073843563311,258.76346559948166,1435.67623,627.10358,4047.93056,-52.02643999999998
225,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,5.0,0.5,194.79414,206.60746,217.7354,227.91592,236.96785,244.79588,251.38389,256.77986,261.07595,264.38753,266.83386,268.52247,269.53865,269.94153,269.76703,269.03778,267.77787,266.02928,263.8651,261.39548,293.197944372794,268.35471809174146,2062.77981,735.66444,3420.82698,-68.20411999999999
226,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,6.0,0.6,283.88065,275.25183,267.89081,262.18479,258.28949,256.13765,255.48654,255.98697,257.2552,258.93259,260.72524,262.4223,263.89678,265.09447,266.01639,266.69951,267.19842,267.57034,267.8647,268.11808,279.63513413807345,294.1080672165458,2798.44425,626.53521,2685.16254,-56.86234999999999
227,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,7.0,0.7,276.64053,273.73966,271.02393,268.57902,266.48028,264.78744,263.54041,262.75781,262.43939,262.57256,263.14172,264.13798,265.56653,267.44875,269.81749,272.70535,276.12832,280.06865,284.46214,289.19431,203.82183494861607,233.41358437803373,3424.97946,613.3781800000002,2058.62733,-48.21256
228,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,8.0,0.8,214.58672,224.82458,234.0865,242.06143,248.60458,253.7314,257.58266,260.37221,262.33078,263.65662,264.47989,264.84419,264.70545,263.94768,262.41347,259.94581,256.43526,251.86332,246.33206,240.07048,267.25225646300646,303.4886728320389,4038.35764,734.5842299999995,1445.2491499999996,-59.26859999999999
229,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,9.0,0.9,263.9531,260.96725,258.55252,256.86994,255.96599,255.78094,256.17824,256.98604,258.04056,259.22351,260.4881,261.87157,263.49312,265.53706,268.22191,271.75774,276.29755,281.89167,288.45676,295.76925,196.8740318551698,232.17720283434107,4772.94187,710.6649200000002,710.6649200000002,-57.21906000000001
